Time,Deal,Symbol,Type,Direction,Volume,Price,Profit
2008.01.02 11:00:00,2,EURUSD,buy,in,1, 1.46540,0.00
2008.01.02 16:00:00,3,EURUSD,sell,out,1, 1.46590, 50.00
2008.01.03 03:00:00,4,EURUSD,sell,in,1, 1.47140,0.00
2008.01.03 12:00:00,5,EURUSD,buy,out,1, 1.47630,- 490.00
2008.01.03 15:00:00,6,EURUSD,sell,in,1, 1.47090,0.00
2008.01.03 18:00:00,7,EURUSD,buy,out,1, 1.47370,- 280.00
2008.01.04 15:00:00,8,EURUSD,buy,in,1, 1.48030,0.00
2008.01.04 18:00:00,9,EURUSD,sell,out,1, 1.47820,- 210.00
2008.01.07 14:00:00,10,EURUSD,buy,in,1, 1.47050,0.00
2008.01.07 18:00:00,11,EURUSD,sell,out,1, 1.46810,- 240.00
2008.01.08 04:01:00,12,EURUSD,buy,in,1, 1.46990,0.00
2008.01.08 11:00:00,13,EURUSD,sell,out,1, 1.47160, 170.00
2008.01.08 17:00:00,14,EURUSD,sell,in,1, 1.47140,0.00
2008.01.09 02:00:00,15,EURUSD,buy,out,1, 1.47170,- 30.00
2008.01.09 10:00:00,16,EURUSD,sell,in,1, 1.47140,0.00
2008.01.09 15:00:00,17,EURUSD,buy,out,1, 1.46860, 280.00
2008.01.10 02:00:00,18,EURUSD,buy,in,1, 1.46720,0.00
2008.01.10 08:00:00,19,EURUSD,sell,out,1, 1.46700,- 20.00
2008.01.10 09:00:00,20,EURUSD,sell,in,1, 1.46720,0.00
2008.01.10 11:00:00,21,EURUSD,buy,out,1, 1.46930,- 210.00
2008.01.11 10:00:00,22,EURUSD,sell,in,1, 1.47750,0.00
2008.01.11 13:00:00,23,EURUSD,buy,out,1, 1.47780,- 30.00
2008.01.11 14:00:00,24,EURUSD,buy,in,1, 1.47910,0.00
2008.01.11 18:00:00,25,EURUSD,sell,out,1, 1.47840,- 70.00
2008.01.14 19:00:00,26,EURUSD,sell,in,1, 1.48740,0.00
2008.01.15 02:00:00,27,EURUSD,buy,out,1, 1.48730, 10.00
2008.01.15 05:00:00,28,EURUSD,buy,in,1, 1.48800,0.00
2008.01.15 10:00:00,29,EURUSD,sell,out,1, 1.48580,- 220.00
2008.01.15 17:00:00,30,EURUSD,sell,in,1, 1.48530,0.00
2008.01.16 01:00:00,31,EURUSD,buy,out,1, 1.48030, 500.00
2008.01.16 05:00:00,32,EURUSD,buy,in,1, 1.48540,0.00
2008.01.16 10:00:00,33,EURUSD,sell,out,1, 1.48170,- 370.00
2008.01.17 03:01:00,34,EURUSD,buy,in,1, 1.46750,0.00
2008.01.17 05:00:00,35,EURUSD,sell,out,1, 1.46530,- 220.00
2008.01.17 07:00:00,36,EURUSD,buy,in,1, 1.46470,0.00
2008.01.17 10:00:00,37,EURUSD,sell,out,1, 1.46130,- 340.00
2008.01.17 13:00:00,38,EURUSD,buy,in,1, 1.46520,0.00
2008.01.17 17:00:00,39,EURUSD,sell,out,1, 1.46870, 350.00
2008.01.17 22:00:00,40,EURUSD,sell,in,1, 1.46570,0.00
2008.01.18 05:00:00,41,EURUSD,buy,out,1, 1.46390, 180.00
2008.01.18 06:00:00,42,EURUSD,buy,in,1, 1.46450,0.00
2008.01.18 09:00:00,43,EURUSD,sell,out,1, 1.46340,- 110.00
2008.01.18 14:00:00,44,EURUSD,buy,in,1, 1.46660,0.00
2008.01.18 17:00:00,45,EURUSD,sell,out,1, 1.46230,- 430.00
2008.01.22 04:00:00,46,EURUSD,buy,in,1, 1.44480,0.00
2008.01.22 06:00:00,47,EURUSD,sell,out,1, 1.44150,- 330.00
2008.01.23 06:00:00,48,EURUSD,sell,in,1, 1.46280,0.00
2008.01.23 15:00:00,49,EURUSD,buy,out,1, 1.45220,1 060.00
2008.01.23 18:00:00,50,EURUSD,buy,in,1, 1.45730,0.00
2008.01.24 02:00:00,51,EURUSD,sell,out,1, 1.45990, 260.00
2008.01.24 09:00:00,52,EURUSD,sell,in,1, 1.45930,0.00
2008.01.24 12:00:00,53,EURUSD,buy,out,1, 1.46470,- 540.00
2008.01.25 07:00:00,54,EURUSD,sell,in,1, 1.47430,0.00
2008.01.25 14:00:00,55,EURUSD,buy,out,1, 1.47270, 160.00
2008.01.28 10:00:00,56,EURUSD,buy,in,1, 1.47150,0.00
2008.01.28 16:00:00,57,EURUSD,sell,out,1, 1.47810, 660.00
2008.01.29 04:00:30,58,EURUSD,sell,in,1, 1.47710,0.00
2008.01.29 12:00:00,59,EURUSD,buy,out,1, 1.47820,- 110.00
2008.01.30 01:00:00,60,EURUSD,sell,in,1, 1.47670,0.00
2008.01.30 04:00:00,61,EURUSD,buy,out,1, 1.47710,- 40.00
2008.01.30 07:00:00,62,EURUSD,sell,in,1, 1.47650,0.00
2008.01.30 10:00:00,63,EURUSD,buy,out,1, 1.47810,- 160.00
2008.01.30 16:00:00,64,EURUSD,sell,in,1, 1.47830,0.00
2008.01.30 20:00:00,65,EURUSD,buy,out,1, 1.48020,- 190.00
2008.01.31 01:00:00,66,EURUSD,sell,in,1, 1.48280,0.00
2008.01.31 04:00:00,67,EURUSD,buy,out,1, 1.48390,- 110.00
2008.01.31 10:00:00,68,EURUSD,sell,in,1, 1.48250,0.00
2008.01.31 13:00:00,69,EURUSD,buy,out,1, 1.48750,- 500.00
2008.01.31 20:00:00,70,EURUSD,buy,in,1, 1.48500,0.00
2008.02.01 00:01:00,71,EURUSD,sell,out,1, 1.48500,0.00
2008.02.01 10:00:00,72,EURUSD,sell,in,1, 1.48680,0.00
2008.02.01 12:00:00,73,EURUSD,buy,out,1, 1.48810,- 130.00
2008.02.01 15:00:00,74,EURUSD,sell,in,1, 1.48990,0.00
2008.02.04 02:00:00,75,EURUSD,buy,out,1, 1.48040, 950.00
2008.02.04 08:00:00,76,EURUSD,buy,in,1, 1.48200,0.00
2008.02.04 11:00:00,77,EURUSD,sell,out,1, 1.48050,- 150.00
2008.02.04 21:00:00,78,EURUSD,sell,in,1, 1.48240,0.00
2008.02.05 00:01:00,79,EURUSD,buy,out,1, 1.48250,- 10.00
2008.02.06 07:00:00,80,EURUSD,buy,in,1, 1.46480,0.00
2008.02.06 09:00:00,81,EURUSD,sell,out,1, 1.46250,- 230.00
2008.02.06 13:00:00,82,EURUSD,buy,in,1, 1.46240,0.00
2008.02.06 20:00:00,83,EURUSD,sell,out,1, 1.46400, 160.00
2008.02.07 10:00:00,84,EURUSD,buy,in,1, 1.46190,0.00
2008.02.07 14:00:00,85,EURUSD,sell,out,1, 1.45570,- 620.00
2008.02.08 05:00:00,86,EURUSD,buy,in,1, 1.44910,0.00
2008.02.08 11:00:00,87,EURUSD,sell,out,1, 1.44930, 20.00
2008.02.08 15:00:00,88,EURUSD,sell,in,1, 1.44860,0.00
2008.02.08 18:00:00,89,EURUSD,buy,out,1, 1.45060,- 200.00
2008.02.08 21:00:00,90,EURUSD,sell,in,1, 1.45060,0.00
2008.02.11 01:00:30,91,EURUSD,buy,out,1, 1.45290,- 230.00
2008.02.11 13:00:00,92,EURUSD,sell,in,1, 1.45460,0.00
2008.02.11 18:00:00,93,EURUSD,buy,out,1, 1.45050, 410.00
2008.02.11 21:00:00,94,EURUSD,buy,in,1, 1.45160,0.00
2008.02.12 01:00:00,95,EURUSD,sell,out,1, 1.45010,- 150.00
2008.02.12 04:00:00,96,EURUSD,buy,in,1, 1.45190,0.00
2008.02.12 10:00:00,97,EURUSD,sell,out,1, 1.45020,- 170.00
2008.02.12 13:00:00,98,EURUSD,buy,in,1, 1.45280,0.00
2008.02.12 19:00:00,99,EURUSD,sell,out,1, 1.45820, 540.00
2008.02.13 01:00:00,100,EURUSD,sell,in,1, 1.45790,0.00
2008.02.13 11:00:00,101,EURUSD,buy,out,1, 1.45660, 130.00
2008.02.13 12:00:00,102,EURUSD,buy,in,1, 1.45930,0.00
2008.02.13 15:00:00,103,EURUSD,sell,out,1, 1.45730,- 200.00
2008.02.13 16:00:00,104,EURUSD,sell,in,1, 1.45390,0.00
2008.02.13 19:00:00,105,EURUSD,buy,out,1, 1.45740,- 350.00
2008.02.13 22:00:00,106,EURUSD,sell,in,1, 1.45680,0.00
2008.02.14 04:01:00,107,EURUSD,buy,out,1, 1.45700,- 20.00
